,candidate_id,name,state,party,office,candidate_status,district,election_year,incumbent_challenge_full,has_raised_funds,amount_raised,amount_spent,cash_on_hand_end_period,debts_owed_by_committee,coverage_end_date,is_election,federal_funds_flag
2629,H6MD07020,"MFUME, KWEISI",MD,DEMOCRATE,House,present-candidate,07,2020,Incumbent,True,621706.95,501964.2,119742.75,0.0,2020-06-30,True,False
2630,P20004099,"WHEELOCK, TERRY WAYNE",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,2020-06-30,True,False
2631,H0FL05154,"LUSK, MATTHEW MR.",FL,REPUBLICAN,House,not-yet-a-candidate,05,2020,Challenger,True,2972.29,3034.04,-61.75,0.0,2020-06-30,True,False
2632,H8GA08118,"COOPER, JAMES L III",GA,GREEN PARTY,House,present-candidate,08,2020,Challenger,True,6430.0,6424.91,5.82,1230.0,2020-06-30,True,False
2633,H0OH12229,"STEWART, JOHN",OH,LIBERTARIAN PARTY,House,present-candidate,12,2020,Challenger,True,99995.0,92946.31,7048.69,99995.0,2020-06-30,True,False
2634,H8NV03036,"TITUS, DINA",NV,DEMOCRATE,House,present-candidate,01,2020,Incumbent,True,532609.47,416791.11,326435.02,0.0,2020-06-30,True,False
2635,H0VA02092,"LOYOLA, BENITO BEN JR",VA,REPUBLICAN,House,present-candidate,02,2020,Challenger,True,200274.01,177552.78,22721.23,83299.85,2020-06-30,True,False
2636,H8NC08109,"HUFFMAN, SCOTT",NC,DEMOCRATE,House,present-candidate,13,2020,Challenger,True,79011.54,62625.92,17652.55,0.0,2020-06-30,True,False
2637,H8OH08097,"ENOCH, VANESSA L. DR.",OH,DEMOCRATE,House,present-candidate,08,2020,Challenger,True,15861.92,9924.87,16090.06,0.0,2020-06-30,True,False
2638,H0PA05102,"JORDAN, ROBERT",PA,REPUBLICAN,House,present-candidate,05,2020,Challenger,True,25210.44,21966.11,3244.33,20000.0,2020-06-30,True,False
2639,H4IL03077,"LIPINSKI, DANIEL WILLIAM WILLIAM",IL,DEMOCRATE,House,present-candidate,03,2020,Incumbent,True,1612577.93,2061105.79,1626.84,0.0,2020-06-30,True,False
2640,H8FL03020,"WELLS, TOM BECKWITH DR.",FL,DEMOCRATE,House,present-candidate,03,2020,Open seat,True,21226.1,19495.32,1756.73,3100.0,2020-08-09,True,False
2641,H0UT04050,"HEMMERT, DAN",UT,REPUBLICAN,House,present-candidate,04,2020,Challenger,True,488618.42,487948.42,670.0,0.0,2020-06-30,True,False
2642,H0VA02175,"BELL, JAROME",VA,REPUBLICAN,House,present-candidate,02,2020,Challenger,True,251634.7,241531.72,10127.98,12282.34,2020-06-30,True,False
2643,H0GA14089,"BARGE, JOHN D",GA,REPUBLICAN,House,present-candidate,14,2020,Open seat,True,180726.0,180388.21,337.79,150000.0,2020-06-30,True,False
2644,H0NJ05166,"BALDINI, JAMES",NJ,REPUBLICAN,House,present-candidate,05,2020,Challenger,True,12991.97,13760.16,124.41,0.0,2020-06-30,True,False
2645,S0AL00313,"PARRISH, MICHAEL",AL,UNAFFILIATED,Senate,present-candidate,00,2020,Challenger,True,5116.21,2481.22,2599.0,0.0,2020-06-30,True,False
2646,H2WA05048,"CHASE, ROBERT",WA,REPUBLICAN,House,present-candidate,05,2020,Challenger,True,6054.87,6064.42,-9.55,2353.97,2020-06-30,True,False
2647,H0WA10042,"REEVES, KRISTINE",WA,DEMOCRATE,House,present-candidate,10,2020,Open seat,True,579655.02,485352.74,94302.28,3525.0,2020-07-15,True,False
2648,H0UT01239,"HAMMON, CATHERINE BRENCLEY",UT,REPUBLICAN,House,not-yet-a-candidate,01,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
2649,P00009423,"HARRIS, KAMALA D.",US,DEMOCRATE,President,prior-candidate,00,2020,Challenger,True,41662578.08,41546197.89,116380.19,1136022.13,2020-06-30,True,False
2650,H0LA03190,"HARRIS, BRAYLON",LA,DEMOCRATE,House,not-yet-a-candidate,03,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2651,H8IN01096,"LEYVA, MARK J",IN,REPUBLICAN,House,not-yet-a-candidate,01,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
2652,H6NY24185,"WILLIAMS, STEVE",NY,OTHER,House,not-yet-a-candidate,24,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2653,P60007176,"FAAS, SOURAYA",US,INDEPENDENT,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2654,H0SC02095,"BISHOP, MICHAEL",SC,REPUBLICAN,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2655,P00016766,"VANE, CULLEN",US,,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2656,H8MA04047,"ROBINSON, HERB",MA,DEMOCRATE,House,not-yet-a-candidate,04,2020,Challenger,True,1132.33,362.33,770.0,100.0,2020-06-30,True,False
2657,H0NJ04128,"APPLEFIELD, DAVID",NJ,DEMOCRATE,House,present-candidate,04,2020,Challenger,True,269673.64,269673.64,0.0,0.0,2020-07-22,True,False
2658,S0NE00148,"WIK, DANIEL M.",NE,DEMOCRATE,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2659,H0WA02213,"UY, TIM DR.",WA,REPUBLICAN,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2660,P00016394,"CUTSHAW, BRAD A",US,UNAFFILIATED,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2661,P00016972,"RYAN, JAMES JOSEPH",US,NONE,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2662,S0NJ00290,"CATALANO, THOMAS",NJ,OTHER,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2663,H0CT01142,"CATALANO, THOMAS",CT,OTHER,House,not-yet-a-candidate,01,2020,,False,0.0,0.0,0.0,0.0,,True,False
2664,H0NJ03229,"WEBER, MARTIN B",NJ,INDEPENDENT,House,not-yet-a-candidate,03,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2665,H0MN07091,"FISCHBACH, MICHELLE",MN,REPUBLICAN,House,present-candidate,07,2020,Challenger,True,1009628.69,663783.02,345845.67,0.0,2020-07-22,True,False
2666,H0VT00148,"BRIMMER, CHRIS",VT,PROGRESSIVE PARTY,House,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2667,H0VT00130,"BERRY, MIRIAM",VT,REPUBLICAN,House,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2668,P60013281,"SHERRIL, PETER WILLIAM",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,True,3050.0,400.0,0.0,0.0,2020-06-30,True,False
2669,S0LA00311,"PIERCE, ANTOINE",LA,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,67249.31,6921.5,47014.4,0.0,2020-06-30,True,False
2670,S0NE00163,"SIADEK, EUGENE",NE,LIBERTARIAN PARTY,Senate,not-yet-a-candidate,00,2020,,False,0.0,0.0,0.0,0.0,,True,False
2671,H0OK04208,"SIPES, TREVOR",OK,REPUBLICAN,House,not-yet-a-candidate,04,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2672,H0GU01027,"CASTRO, WILLIAM MENDIOLA",GU,REPUBLICAN,House,present-candidate,00,2020,Challenger,True,17679.86,17060.95,618.91,0.0,2020-08-09,True,False
2673,S0WY00244,"ARMSTRONG, R. MARK",WY,REPUBLICAN,Senate,not-yet-a-candidate,00,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
2674,H0TX14234,"SAJNA, CYRUS MR",TX,INDEPENDENT,House,present-candidate,14,2020,Challenger,True,19640.25,19042.63,1051.99,1132544.0,2020-06-30,True,False
2675,H0TX36021,"LEWIS, BRANDON RASHAD",TX,DEMOCRATE,House,not-yet-a-candidate,36,2020,Challenger,True,4388.34,562.1,5202.21,0.0,2020-06-30,True,False
2676,H8CA45130,"PORTER, KATHERINE",CA,DEMOCRATE,House,present-candidate,45,2020,Incumbent,True,8199531.54,1530141.17,6753136.9,0.0,2020-06-30,True,False
2677,H0CO03173,"MILTON, CHRISTOPHER HAWKINS CRITTER",CO,UNITED PARTY,House,present-candidate,03,2020,Challenger,True,10862.46,8450.14,2412.32,4000.0,2020-06-30,True,False
2678,H0CA53115,"JACOBS, SARA",CA,DEMOCRATE,House,present-candidate,53,2020,Open seat,True,3574043.86,3435644.61,138399.25,0.0,2020-06-30,True,False
2679,H0GA13156,"WAITES, KEISHA",GA,DEMOCRATE,House,not-yet-a-candidate,13,2020,Challenger,True,875.0,0.0,875.0,0.0,2020-05-20,True,False
2680,H0TX02080,"CARDNELL, ELISA",TX,DEMOCRATE,House,present-candidate,02,2020,Challenger,True,388780.87,388780.87,0.0,0.0,2020-06-30,True,False
2681,H0IN01200,"BOROM, MELISSA",IN,DEMOCRATE,House,present-candidate,01,2020,Open seat,True,68268.67,68136.97,131.7,0.0,2020-06-30,True,False
2682,P00015297,"AVOURIS, AARON PATRICK",US,LIBERTARIAN PARTY,President,not-yet-a-candidate,00,2020,Challenger,True,1.25,0.0,1.25,0.0,2020-06-30,True,False
2683,H0WI06194,"WASHBURN, AMY IRENE MS.",WI,DEMOCRATE,House,present-candidate,06,2020,Challenger,True,14125.5,5116.24,9009.26,0.0,2020-06-30,True,False
2684,H0AL02178,"TAYLOR, JESSICA",AL,REPUBLICAN,House,present-candidate,02,2020,Open seat,True,476139.02,476139.02,0.0,0.0,2020-06-30,True,False
2685,S0WY00160,"SHORT, ROBERT G",WY,REPUBLICAN,Senate,present-candidate,00,2020,Open seat,True,358939.39,290778.25,68161.14,309318.26,2020-07-29,True,False
2686,S0SC00321,"BUCKNER, DWAYNE DUKE",SC,REPUBLICAN,Senate,present-candidate,00,2020,Challenger,True,27645.19,27415.87,537.96,0.0,2020-07-07,True,False
2687,H8MI10108,"BIZON, KIMBERLY ANN",MI,DEMOCRATE,House,present-candidate,10,2020,Open seat,True,12133.4,10103.74,25798.2,25000.0,2020-07-15,True,False
2688,S4GA11103,"BUCKLEY, ALLEN",GA,INDEPENDENT,Senate,present-candidate,00,2020,Challenger,True,18727.0,9928.94,8798.06,7518.0,2020-06-30,True,False
2689,H0NC10193,"PARKER, DAVID PAYNE",NC,DEMOCRATE,House,not-yet-a-candidate,10,2020,Challenger,True,4475.58,1520.68,2954.9,0.0,2020-06-30,True,False
2690,H0VA03132,"MADISON DOWNS, JOHN HARRISON",VA,REPUBLICAN,House,present-candidate,03,2020,Challenger,True,5806.67,5530.84,275.83,0.0,2020-03-31,True,False
2691,H8OR03102,"HARRISON, THOMAS",OR,REPUBLICAN,House,not-yet-a-candidate,03,2020,Challenger,True,55.0,375.5,145.3,0.0,2020-06-30,True,False
2692,H0FL25095,"ESCOBAR, YADIRA",FL,DEMOCRATE,House,not-yet-a-candidate,25,2020,Challenger,True,2196.9,2196.9,0.0,0.0,2020-06-30,True,False
2693,S0IA00184,"HERZOG, SUZANNE",IA,INDEPENDENT,Senate,present-candidate,00,2020,Challenger,True,13817.94,13220.25,597.69,8475.0,2020-06-30,True,False
2694,H2MI11133,"BENTIVOLIO, KERRY",MI,REPUBLICAN,House,present-candidate,11,2020,Challenger,True,152217.91,109960.37,43274.7,28799.55,2020-06-30,True,False
2695,H2MI14111,"LAWRENCE, BRENDA LULENAR",MI,DEMOCRATE,House,present-candidate,14,2020,Incumbent,True,755741.32,492292.68,859541.81,0.0,2020-07-15,True,False
2696,H8MO09153,"LUETKEMEYER, W BLAINE",MO,REPUBLICAN,House,present-candidate,03,2020,Incumbent,True,1530386.59,959557.53,2834718.03,1050000.0,2020-07-15,True,False
2697,H0AZ09021,"TUTORA, NICHOLAS",AZ,REPUBLICAN,House,present-candidate,09,2020,Challenger,True,64102.0,46061.74,14474.14,25500.0,2020-07-15,True,False
2698,H0TN07255,"SREEPADA, KIRAN",TN,DEMOCRATE,House,present-candidate,07,2020,Challenger,True,129940.95,96615.88,33203.08,3000.0,2020-07-17,True,False
2699,S0IA00200,"FRANKEN, MICHAEL",IA,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,972298.6,966832.55,5466.05,110000.0,2020-06-30,True,False
2700,H0MO04086,"HARTZLER, VICKY",MO,REPUBLICAN,House,present-candidate,04,2020,Incumbent,True,1295022.05,731141.81,843941.56,15295.79,2020-07-15,True,False
2701,H8KS02199,"WATKINS, STEVEN C. JR.",KS,REPUBLICAN,House,present-candidate,02,2020,Incumbent,True,1015400.02,794028.57,255961.29,250000.0,2020-07-15,True,False
2702,H0AZ02265,"RUDEN, NORAN ERIC",AZ,REPUBLICAN,House,present-candidate,02,2020,Challenger,True,279460.24,212905.15,66555.09,152450.0,2020-07-15,True,False
2703,H0TX32111,"SIGMON, JASON",TX,INDEPENDENT,House,present-candidate,32,2020,Challenger,True,11781.43,11651.43,130.0,0.0,2020-06-30,True,False
2704,H0AZ01408,"REIDHEAD, NOLAN QUINN MR",AZ,REPUBLICAN,House,present-candidate,01,2020,Challenger,True,116439.03,105140.56,11298.47,15000.0,2020-07-15,True,False
2705,P00012278,"BLEVINS, KENNETH",US,LIBERTARIAN PARTY,President,not-yet-a-candidate,00,2020,Challenger,True,1505.19,3651.33,-1146.14,0.0,2020-06-30,True,False
2706,H6MI14195,"MORRISON, TERRANCE",MI,DEMOCRATE,House,not-yet-a-candidate,14,2020,Challenger,True,1000.0,941.62,58.38,0.0,2020-06-30,True,False
2707,H0MD01232,"MASON, MIA",MD,DEMOCRATE,House,not-yet-a-candidate,01,2020,Challenger,False,0.0,0.0,0.0,0.0,2020-06-30,True,False
2708,H0WA10067,"HEWETT, DON",WA,REPUBLICAN,House,not-yet-a-candidate,10,2020,Open seat,True,200.12,3917.71,282.41,0.0,2020-07-15,True,False
2709,S0GA00567,"COLLINS, DOUGLAS ALLEN",GA,REPUBLICAN,Senate,present-candidate,00,2020,Challenger,True,3794888.44,1140928.38,2653960.06,0.0,2020-06-30,True,False
2710,H0NC11175,"DAVIS, MORRIS D. COL.",NC,DEMOCRATE,House,present-candidate,11,2020,Open seat,True,493434.64,225559.21,267875.43,0.0,2020-06-30,True,False
2711,H0TX07170,"HUNT, WESLEY",TX,REPUBLICAN,House,present-candidate,07,2020,Challenger,True,3187601.7,2178590.67,1009011.03,0.0,2020-06-30,True,False
2712,H0TX30099,"BURTON, HASANI",TX,DEMOCRATE,House,present-candidate,30,2020,Challenger,True,75117.0,67917.39,4587.96,0.0,2020-06-30,True,False
2713,S0GA00625,"STOVALL, VALENCIA",GA,INDEPENDENT,Senate,present-candidate,00,2020,Challenger,True,7970.0,4185.15,3784.85,0.0,2020-06-30,True,False
2714,H0NY15269,"RODRIGUEZ, YDANIS",NY,DEMOCRATE,House,present-candidate,15,2020,Open seat,True,191409.0,182362.2,9046.8,0.0,2020-06-30,True,False
2715,S8ID00092,"RISCH, JAMES E",ID,REPUBLICAN,Senate,present-candidate,00,2020,Incumbent,True,2416184.22,1141630.33,2412808.11,0.0,2020-06-30,True,False
2716,H0GA09279,"WEEKS, KELLIE",GA,REPUBLICAN,House,present-candidate,09,2020,Open seat,True,6720.0,2826.39,3893.61,0.0,2020-06-30,True,False
2717,H0IL16184,"BRZOZOWSKI, DANI",IL,DEMOCRATE,House,present-candidate,16,2020,Challenger,True,173616.69,69164.25,79694.4,0.0,2020-06-30,True,False
2718,H8NJ04014,"SMITH, CHRISTOPHER H",NJ,REPUBLICAN,House,present-candidate,04,2020,Incumbent,True,954321.98,337218.28,660115.07,0.0,2020-06-30,True,False
2719,H8TX25159,"OLIVER, JULIE LYNN",TX,DEMOCRATE,House,present-candidate,25,2020,Challenger,True,681850.82,591851.63,89999.19,2644.27,2020-06-30,True,False
2720,H0TX22302,"NEHLS, TROY",TX,REPUBLICAN,House,present-candidate,22,2020,Open seat,True,517303.01,487370.58,29932.43,93503.02,2020-06-30,True,False
2721,H0IN09161,"DORRIS, DALE WILLIAM MR. II",IN,DEMOCRATE,House,not-yet-a-candidate,09,2020,Challenger,True,1381.05,851.89,529.16,0.0,2020-06-30,True,False
2722,H8IA01094,"FINKENAUER, ABBY",IA,DEMOCRATE,House,present-candidate,01,2020,Incumbent,True,3550985.43,894913.25,2685055.6,48958.2,2020-06-30,True,False
2723,H6FL09179,"SOTO, DARREN",FL,DEMOCRATE,House,present-candidate,09,2020,Incumbent,True,744005.56,488232.79,262291.54,0.0,2020-07-29,True,False
2724,H0FL21110,"SHERRILL, REBA",FL,REPUBLICAN,House,present-candidate,21,2020,Challenger,True,350102.5,50064.68,300037.82,350000.0,2020-06-30,True,False
2725,H0PA10110,"DEPASQUALE, EUGENE",PA,DEMOCRATE,House,present-candidate,10,2020,Challenger,True,1663197.38,678182.85,985014.53,0.0,2020-06-30,True,False
2726,H0IN05326,"SPARTZ, VICTORIA",IN,REPUBLICAN,House,present-candidate,05,2020,Open seat,True,1364790.68,1194799.65,169991.03,1000000.0,2020-06-30,True,False
2727,H8FL11130,"COTTRELL, DANA",FL,DEMOCRATE,House,present-candidate,11,2020,Challenger,True,34265.58,17027.26,16959.75,0.0,2020-07-29,True,False
2728,H6FL07140,"MURPHY, STEPHANIE",FL,DEMOCRATE,House,present-candidate,07,2020,Incumbent,True,2195792.14,858674.76,1422990.71,0.0,2020-07-29,True,False
2729,H2SC07066,"RICE, TOM",SC,REPUBLICAN,House,present-candidate,07,2020,Incumbent,True,1204823.79,809701.53,1352945.91,0.0,2020-06-30,True,False
2730,H6IN08244,"DRAKE, RON",IN,DEMOCRATE,House,present-candidate,08,2020,Challenger,True,50000.0,54416.9,2465.95,0.0,2020-06-30,True,False
2731,H0IA04145,"FEENSTRA, RANDALL",IA,REPUBLICAN,House,present-candidate,04,2020,Challenger,True,1248115.86,920380.07,327735.79,96290.68,2020-06-30,True,False
2732,H6CO03139,"TIPTON, SCOTT R.",CO,REPUBLICAN,House,present-candidate,03,2020,Incumbent,True,1282635.3,588294.12,725198.45,0.0,2020-06-30,True,False
2733,H0KS02204,"WINDHOLZ, JAMES K",KS,DEMOCRATE,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2734,P00004861,"BICKELMEYER, MICHAEL",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,True,940.0,672.0,18.0,0.0,2020-06-30,True,False
2735,H8KY03187,"CRAVEN , MIKE",KY,REPUBLICAN,House,present-candidate,03,2020,Challenger,True,104359.41,103966.11,0.0,0.0,2020-07-15,True,False
2736,H4FL15155,"COHN, ALAN MICHAEL",FL,DEMOCRATE,House,present-candidate,15,2020,Open seat,True,588919.81,459301.01,129618.8,0.0,2020-07-29,True,False
2737,H0WV03177,"DAVIS, PAUL E",WV,DEMOCRATE,House,present-candidate,03,2020,Challenger,True,8882.61,8952.68,-1171.45,0.0,2020-06-30,True,False
2738,H0MI08166,"HOOVER, ALAN THOMAS",MI,REPUBLICAN,House,present-candidate,08,2020,Challenger,True,68030.3,68030.3,0.0,573.29,2020-08-06,True,False
2739,H8IL06139,"CASTEN, SEAN",IL,DEMOCRATE,House,present-candidate,06,2020,Incumbent,True,3928096.39,992030.55,3013594.92,141756.15,2020-06-30,True,False
2740,S0KY00503,"GRIDER, LOUIS",KY,REPUBLICAN,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2741,H4NY22051,"TENNEY, CLAUDIA",NY,REPUBLICAN,House,present-candidate,22,2020,Challenger,True,954350.08,430125.26,601207.62,75900.0,2020-06-30,True,False
2742,S4OK00083,"INHOFE, JAMES M. SEN.",OK,REPUBLICAN,Senate,present-candidate,00,2020,Incumbent,True,4487296.83,2321004.29,2245645.33,0.0,2020-08-10,True,False
2743,H0AZ08098,"RODRIGUEZ, JIMMY",AZ,REPUBLICAN,House,present-candidate,08,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2744,H4MI12079,"DINGELL, DEBBIE",MI,DEMOCRATE,House,present-candidate,12,2020,Incumbent,True,1185014.81,1186044.88,495436.81,0.0,2020-07-15,True,False
2745,H4WA04104,"NEWHOUSE, DAN",WA,REPUBLICAN,House,present-candidate,04,2020,Incumbent,True,782280.27,672999.08,226710.76,4000.0,2020-07-15,True,False
2746,S0WY00129,"LUDWIG, YANA",WY,DEMOCRATE,Senate,present-candidate,00,2020,Open seat,True,45513.14,27569.72,21929.11,0.0,2020-07-29,True,False
2747,S0IL00543,"CURRAN, MARK",IL,REPUBLICAN,Senate,present-candidate,00,2020,Challenger,True,172820.38,152497.05,20323.33,20000.0,2020-06-30,True,False
2748,H0CO03165,"BOEBERT, LAUREN",CO,REPUBLICAN,House,present-candidate,03,2020,Challenger,True,151974.92,141812.92,10162.0,0.0,2020-06-30,True,False
2749,H0WA10075,"DOGLIO, BETH",WA,DEMOCRATE,House,present-candidate,10,2020,Open seat,True,617579.58,492605.94,124973.64,0.0,2020-07-15,True,False
2750,P00007823,"LEE, HUHNKIE",US,REPUBLICAN,President,not-yet-a-candidate,00,2020,Challenger,True,3705.85,4336.89,1000.0,0.0,2020-06-30,True,False
2751,H0CA48156,"BRADLEY, JAMES P.",CA,REPUBLICAN,House,present-candidate,33,2020,Challenger,True,35560.16,33568.9,2116.26,9871.96,2020-06-30,True,False
2752,H0MD01240,"CATALANO, THOMAS",MD,OTHER,House,not-yet-a-candidate,01,2020,,False,0.0,0.0,0.0,0.0,,True,False
2753,H0HI02320,"SAN NICOLAS, FELIPE C.",HI,REPUBLICAN,House,not-yet-a-candidate,02,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
2754,H2MN07014,"PETERSON, COLLIN CLARK",MN,DEMOCRATE,House,present-candidate,07,2020,Incumbent,True,1282717.34,432493.64,1348533.64,0.0,2020-07-22,True,False
2755,H0OK04182,"ARGO, JOHN D",OK,DEMOCRATE,House,not-yet-a-candidate,04,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2756,H8AZ08158,"LESKO, DEBBIE",AZ,REPUBLICAN,House,present-candidate,08,2020,Incumbent,True,1035779.63,580305.74,526314.56,0.0,2020-07-15,True,False
2757,H0KS02212,"TAYLOR, DENNIS R MR.",KS,REPUBLICAN,House,present-candidate,02,2020,Challenger,True,76455.52,51761.36,24694.16,0.0,2020-07-15,True,False
2758,H0MI13505,"BOMER, ARTICIA",MI,REPUBLICAN,House,not-yet-a-candidate,13,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2759,H0VI01019,"GEORGE, SHEKEMA",VI,INDEPENDENT,House,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2760,H6IN06024,"HOLLAND, GEORGE THOMAS",IN,DEMOCRATE,House,not-yet-a-candidate,06,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2761,S0GA00666,"MCCRACKEN, TRICIA",GA,DEMOCRATE,Senate,present-candidate,00,2020,Challenger,True,10470.0,10470.0,2162.0,0.0,2020-07-15,True,False
2762,H0NV04049,"ESTEBAN, JONATHAN ROYCE MR.",NV,LIBERTARIAN PARTY,House,not-yet-a-candidate,04,2020,Challenger,True,2788.06,1603.06,2227.11,800.0,2020-06-30,True,False
2763,H0CT04195,"RIDDLE, JONATHAN",CT,REPUBLICAN,House,present-candidate,04,2020,Challenger,True,14936.47,6184.32,9147.63,62821.69,2020-06-30,True,False
2764,P00016543,"WEST, KENYE OMARI MR.",US,PEACE AND FREEDOM,President,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2765,H4MO05234,"CLEAVER, EMANUEL II",MO,DEMOCRATE,House,present-candidate,05,2020,Incumbent,True,937588.52,616783.28,782882.16,0.0,2020-07-15,True,False
2766,H0MA06106,"MULCAHY, D.NATHANIEL",MA,DEMOCRATE,House,present-candidate,06,2020,Challenger,True,10278.11,1648.75,8633.37,0.0,2020-06-30,True,False
2767,H8AL03062,"WINFREY, ADIA",AL,DEMOCRATE,House,present-candidate,03,2020,Challenger,True,15149.47,8264.84,6883.68,0.0,2020-06-30,True,False
2768,H0FL19254,"POST, PATRICK",FL,WRITE-IN,House,not-yet-a-candidate,19,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
2769,H0FL03274,"SILVA, EDGARDO",FL,REPUBLICAN,House,not-yet-a-candidate,03,2020,,False,0.0,0.0,0.0,0.0,,True,False
2770,H6TX19099,"ARRINGTON, JODEY COOK",TX,REPUBLICAN,House,present-candidate,19,2020,Incumbent,True,1672577.83,1279067.03,928381.34,0.0,2020-06-30,True,False
2771,H2TX33040,"WILLIAMS, ROGER",TX,REPUBLICAN,House,present-candidate,25,2020,Incumbent,True,1507573.74,1162709.33,1268552.12,0.0,2020-06-30,True,False
2772,H0UT01221,"DEYOUNG, JC",UT,REPUBLICAN,House,not-yet-a-candidate,01,2020,Open seat,False,0.0,0.0,0.0,0.0,,True,False
2773,H0KY04117,"OWENSBY, ALEXANDRA DR.",KY,DEMOCRATE,House,present-candidate,04,2020,Challenger,True,59573.5,40086.05,18895.9,0.0,2020-06-30,True,False
2774,H0NJ01215,"CATALANO, THOMAS",NJ,OTHER,House,not-yet-a-candidate,01,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2775,S0WY00178,"RICE, DONNA",WY,REPUBLICAN,Senate,present-candidate,00,2020,Open seat,True,193740.0,74483.16,119256.84,193000.0,2020-07-29,True,False
2776,H0MI13513,"EASON, DONALD",MI,INDEPENDENT,House,not-yet-a-candidate,13,2020,Challenger,True,11975.0,10038.8,1936.2,26080.98,2020-07-15,True,False
2777,H0DC01031,"CATALANO, THOMAS",DC,OTHER,House,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2778,S0AK00212,"CUMINGS, CHRISTOPHER CHARLES",AK,NON-PARTY,Senate,not-yet-a-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2779,H0IL07159,"JENNINGS, TRACY",IL,NONE,House,present-candidate,07,2020,Challenger,True,22946.03,24450.53,9350.35,0.0,2020-06-30,True,False
2780,H0MI04108,"FEIG, ANTHONY",MI,DEMOCRATE,House,present-candidate,04,2020,Challenger,True,58361.72,15025.64,43336.08,40059.05,2020-07-15,True,False
2781,P20002630,"TITTLE, SHEILA SAMM MPRESIDENT",US,INDEPENDENT,President,present-candidate,00,2020,Challenger,False,0.0,0.0,0.0,0.0,2019-12-31,True,False
2782,H8NH01210,"PAPPAS, CHRIS",NH,DEMOCRATE,House,present-candidate,01,2020,Incumbent,True,2006803.04,590260.17,1530386.52,0.0,2020-06-30,True,False
2783,H0NE03233,"ELFGREN, WILLIAM",NE,REPUBLICAN,House,not-yet-a-candidate,03,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2784,H0MN02167,"WEEKS, ADAM CHARLES",MN,OTHER,House,not-yet-a-candidate,02,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2785,H0UT03235,"CUMMINGS, DANIEL CLYDE",UT,CONSTITUTION PARTY,House,not-yet-a-candidate,03,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
2786,H8MN04109,"ROSSELL, REID",MN,DEMOCRATE,House,not-yet-a-candidate,04,2020,Challenger,False,0.0,0.0,0.0,0.0,,True,False
